From,To,Distance
193,125,619.924475935656
191,229,2358.10981945058
191,287,2994.685683869893
191,180,1520.4368296763912
191,360,1365.7911016130604
191,24,3113.205171632584
191,91,1925.8661793509373
191,8,1922.5704129614764
191,214,1617.3705528221226
191,207,3091.0867496384994
191,70,2851.312657431086
191,123,2638.1119512388345
191,3,2933.196264482683
191,337,3115.42728714155
191,99,3009.766508795241
191,129,1307.3905164712705
191,199,278.1181639380446
191,119,1933.956770527072
191,64,2265.494200290948
191,120,1688.3873756256874
191,192,3450.286018088877
191,143,2924.1083532474804
191,172,2904.5466530175577
191,34,1219.212441734849
191,16,462.11511772010135
191,108,636.4190301456017
191,158,1681.648335144199
191,279,1430.7979274156849
191,126,2992.7699593874777
191,62,612.7834432518015
191,133,1368.9585743986374
191,131,284.7407105900283
191,54,1630.0900244779666
191,269,3395.3036187210178
191,163,6079.056308002052
191,107,307.5508192332572
191,352,1345.7845130514213
191,13,1733.5512055625677
191,27,1423.8577094953603
191,245,1305.0057060927304
191,278,1163.9217944660365
191,82,936.8675748869817
191,1,372.1997531331491
191,167,518.8698601103243
191,273,1624.6027269727072
210,229,1669.4493176678418
210,287,2290.971001865872
210,24,2423.1047426653345
210,4,2084.14491082772
210,91,1213.8799922769188
210,164,1976.5216099730087
210,8,1676.3186028354103
210,18,1340.7683926504242
210,239,482.13921547500803
210,207,3027.615280977772
210,123,2668.539324124989
210,3,2841.466676857156
210,337,3078.688354590884
210,85,1525.20726869014
210,57,1174.161294331674
210,381,295.3927446564386
210,199,513.2399419491039
210,119,1803.4249954665518
210,10,878.7610035869961
210,64,1549.457984481102
210,120,986.5266443855127
210,193,481.54345479980714
210,143,2209.609152239989
210,16,314.9147170289893
210,172,2198.854548310427
210,284,2325.6194774182345
210,108,189.35378353608172
210,213,1271.2518228409103
210,243,1543.6356521048756
210,135,376.2043281674352
210,355,591.8674455352767
210,158,1254.1784675808453
210,197,483.4853737689864
210,126,2901.4424210452325
210,62,273.2107728150317
210,96,1789.5033946845283
210,107,958.3733762034009
210,82,794.8832221115977
210,204,1709.6292901860572
210,27,979.0331582831557
210,245,667.2285851829887
210,240,1157.172119092433
210,362,775.3481750759852
210,259,1483.0130986642412
210,273,1151.848279186063
210,238,430.59786883607177
210,125,175.5956748388507
246,229,2462.465295947494
246,287,3059.9635471735064
246,110,5649.042366259356
246,180,1544.2937865630443
246,360,1449.5563338803079
246,91,2000.4838754185553
246,8,2051.406712453303
246,214,1742.0581393384746
246,50,411.790913753316
246,207,3207.0231893823166
246,51,617.5998597363408
246,3,3051.7352942187963
246,99,3072.3107425845255
246,337,3229.040056220355
246,199,404.64739940605546
246,119,2058.212501302008
246,120,1786.8927990001566
246,143,2999.9842194833755
246,16,521.6713487448503
246,108,699.8737478481804
246,35,287.090425094341
246,243,2300.8819115182064
246,323,615.1171435691186
246,158,1810.601086437765
246,279,1530.2961542063772
246,126,3111.1281296074726
246,62,729.1953782939803
246,133,1495.235738864462
246,269,3453.5841271359404
246,107,347.27802301371196
246,261,572.8448479756098
246,278,1205.105243993694
246,13,1863.6426998468105
246,82,907.5642839128582
246,27,1551.485777136897
246,245,1416.6407626910318
246,32,292.43298964286333
246,1,242.52183065587454
246,167,648.6396754620612
246,273,1751.8492125903726
246,197,443.58688334019865
290,287,2535.4028104900194
290,24,2653.1384849804986
290,364,1436.0251653682749
290,164,2186.6285857902913
290,8,1837.3413838313409
290,317,1285.2913492637506
290,99,2549.902234523634
290,199,341.50743954315317
290,193,305.6492070816217
290,119,1923.5137676551442
290,284,2477.984195604256
290,120,1272.9015555752062
290,143,2470.369676276051
290,213,1414.5748298274764
290,158,1472.943182240052
290,133,1124.4597308630512
290,54,1175.3791492520302
290,297,2249.3112670835576
290,278,716.0897536166182
290,13,1568.1240580057508
290,27,1197.848201272804
290,245,944.8958977077733
290,113,85.65308441145638
290,362,964.0196552511762
290,273,1384.5282214739573
290,238,658.2382308326463
323,180,1332.6183953064224
323,366,1214.144790463181
323,112,628.9045464406838
323,365,1280.4500494204508
323,288,1100.313639350989
323,33,159.17012991799496
323,8,2573.700109693614
323,18,701.6542148110123
323,132,410.68921658183984
323,129,927.5738423249338
323,199,908.50326672498
323,16,731.8318988007276
323,215,784.3267855629767
323,171,1588.3249642815547
323,62,1114.131553831394
323,328,873.7829944300149
323,39,407.2042656812799
323,246,615.1171435691186
323,348,582.0795975917435
323,82,555.4650115749753
323,13,2330.7950196570355
323,263,334.95595325018076
323,27,1969.0166203896492
323,183,1267.2064731609323
323,1,496.63117202462223
323,125,1000.4433103639616
323,197,934.7322326317989
323,349,266.37032220446224
3,40,2793.601645079425
3,325,1182.443707943191
3,112,3107.991398587402
3,55,2638.3322014833047
3,50,2652.156291807466
3,207,207.3027804398851
3,147,2920.304809409259
3,51,2868.495064157258
3,67,2987.6457666764613
3,36,1857.963669680133
3,381,2804.279086305714
3,34,2755.6080712909943
3,16,3003.619140860488
3,48,3241.400212452618
3,215,2864.8164776351687
3,191,2933.196264482683
3,108,3004.4631386852893
3,213,1572.8953852833554
3,35,2788.0743885886573
3,321,2929.698080726749
3,208,2848.024185322274
3,320,2793.8945475152022
3,355,3425.0733098352043
3,210,2841.466676857156
3,126,60.27747759556683
3,131,3078.902223475507
3,328,3424.796265082347
3,209,2772.8714670269264
3,107,2784.3846467215753
3,83,2828.8855448711934
3,114,2838.0694452142966
3,246,3051.7352942187963
3,251,3001.995237973384
3,261,2578.968582650182
3,195,3289.3485529850705
3,137,3236.8434111782026
3,27,1972.6382028320022
3,113,2954.900306512749
3,32,2917.969973614589
3,362,3341.236198078367
3,315,2667.416417593078
3,238,3055.7010781529343
3,125,2993.7531861144635
3,197,2708.150336750679
3,139,3343.302071596928
126,112,3166.8569095151947
126,253,2333.213098608014
126,50,2711.881566593448
126,239,2748.9209614875413
126,207,159.9590647350146
126,201,2839.0918404614736
126,51,2928.738537786763
126,3,60.27747759556683
126,337,268.9673543043117
126,67,3047.7113693353417
126,254,3150.349775760364
126,36,1918.149114473841
126,381,2863.277518235641
126,120,2780.327904077293
126,34,2813.4646822707514
126,48,3301.5827582811107
126,16,3063.895780858951
126,215,2924.343466384564
126,191,2992.7699593874777
126,108,3064.6081846293423
126,213,1632.597485429079
126,321,2988.9968977954227
126,35,2847.832067793717
126,208,2907.4301195988214
126,320,2853.9943389533228
126,355,3484.819041941716
126,53,2814.1179309867593
126,210,2901.4424210452325
126,279,2740.8910391261265
126,131,3137.4971246889504
126,328,3484.478190123916
126,209,2832.905560561622
126,107,2842.7975810818466
126,83,2889.104509258965
126,114,2897.8487144409078
126,246,3111.1281296074726
126,251,3062.205267309671
126,261,2636.7439329228405
126,195,3348.9590579027627
126,137,3296.9057884630433
126,27,2030.360595447375
126,362,3398.838197298038
126,315,2724.867639599718
126,238,3114.384404932234
126,125,3053.51479980501
126,197,2768.274609067246
126,139,3403.4703892548623
13,40,1205.2641704133675
13,292,2478.5414287208496
13,142,3027.660175032864
13,337,1869.447521560873
13,67,1523.2568398086191
13,254,1552.241033906665
13,34,1178.4721884253836
13,16,1611.9361855657157
13,208,1681.5428912782193
13,320,1512.6781619593241
13,355,1911.7990602322561
13,53,1224.1736819460468
13,131,1975.5096786726251
13,83,1409.5075288640564
13,246,1863.6426998468105
13,348,2900.568923712521
13,82,2162.9086385180667
13,14,376.71418124693815
13,113,1534.605557387275
13,32,1868.77677534053
13,273,317.9897852391747
13,197,1429.83484412468
13,349,2447.020201181691
13,18,2709.2491745843204
13,50,1465.364662423841
13,132,2346.4681448294536
13,51,1456.9138089555718
13,290,1568.1240580057508
13,120,1155.2459955305992
13,48,1790.3495047618721
13,191,1733.5512055625677
13,213,354.6184815203934
13,171,3205.648806847876
13,158,180.13331870292572
13,107,1737.8379851780658
13,39,2069.903202253937
13,251,1569.3907124105654
13,261,1627.8137473643783
13,27,403.5487070598076
13,125,1492.1995151912604
13,112,1974.1783451250367
13,207,1792.289472177379
13,369,1972.0980901852406
13,215,1679.7523567955889
13,35,1577.313200908054
13,135,1039.3207761555889
13,209,1510.3496871664283
13,263,2559.938966776989
13,183,2054.288881275441
13,367,2268.6623867600388
13,315,1726.8773073402663
13,139,1885.2491885292668
13,180,2072.740168750037
13,100,3422.3471843785574
13,33,2479.023569871834
13,55,1259.438978988871
13,36,591.6565472462803
13,381,1259.4322307538707
13,108,1554.5187567565852
13,321,1397.0898931753566
13,262,1183.7914053722156
13,323,2330.7950196570355
13,114,1617.629206997992
13,255,2598.153223567577
13,238,1495.623627282992
13,147,1436.7433937651585
214,112,1872.0779948297102
214,364,404.04748779627835
214,50,1387.3880868090112
214,51,1226.7068430548823
214,67,1243.4515630153214
214,193,1332.821500420011
214,215,1577.2183225401975
214,191,1617.3705528221226
214,108,1284.818532110732
214,213,663.9272124078661
214,321,1057.9042632427836
214,320,1370.368423652583
214,35,1471.2080239248905
214,355,1570.836644149194
214,158,268.00809829536524
214,133,257.47959210149065
214,209,1380.3385066111698
214,114,1501.3011585840811
214,246,1742.0581393384746
214,27,240.86752486730396
214,137,1460.6159194854508
214,273,131.12676511175394
214,238,1118.8477557859844
214,125,1180.2318785699147
214,197,1299.48208958422
214,139,1590.263544482154
243,229,363.99507791908917
243,100,2987.659686328992
243,50,1995.3292614768457
243,51,1714.3673715935945
243,67,1664.2519696804998
243,254,1492.3258101171757
243,381,1274.971568062761
243,16,1857.9970269507942
243,48,1890.1399533924769
243,194,2994.50424114608
243,215,2158.9011999527293
243,108,1715.3989714674474
243,324,2998.72241282314
243,35,2055.5753923059674
243,355,1845.1186855029114
243,210,1543.6356521048756
243,131,2469.2937845697584
243,96,246.45246784360052
243,328,1827.7063351662373
243,114,2076.32160136088
243,246,2300.8819115182064
243,32,2426.1315069766033
243,238,1368.6581188940083
243,125,1558.0989819194283
243,197,1875.8960394093058
243,139,1950.8201350724294
96,253,1803.8575336332128
96,327,1649.978931493712
96,201,1956.6309985949122
96,51,1959.2127485401809
96,254,1736.1442586304267
96,381,1521.4031922588156
96,340,259.12157991895646
96,108,1961.786254057549
96,213,1463.1351567148288
96,243,246.45246784360052
96,262,1789.848351744288
96,135,1429.176847575989
96,53,1547.831647559701
96,210,1789.5033946845283
96,62,1813.5313164130996
96,354,334.376281441892
96,328,2067.760675694815
96,232,1166.1523192644693
96,195,1953.4263499093597
96,245,1129.6348991901302
96,211,1402.6340913973424
96,238,1610.939570468296
96,125,1804.3811338190314
96,139,2195.9198080531214
123,50,2368.7707943467385
123,207,546.0130971087539
123,60,5671.948413997033
123,51,2662.0785154605937
123,67,2804.2888174117943
123,381,2686.0601236044354
123,16,2781.404872534386
123,48,3040.858207068438
123,215,2568.339199932132
123,191,2638.1119512388345
123,108,2812.1304427561436
123,321,2796.0212907476252
123,35,2504.562333571278
123,262,2389.0873373137974
123,355,3260.4066991886225
123,53,2626.188921792754
123,210,2668.539324124989
123,131,2746.0384309671117
123,114,2555.1364760763186
123,278,3191.3828338747135
123,195,3134.398197600214
123,204,964.4102593148159
123,137,3050.3571714660575
123,362,3262.411123430265
123,259,1189.8582299025297
123,238,2945.6598960935926
123,125,2833.903985030006
123,197,2453.6861463092973
123,139,3143.5181997463123
167,112,753.2957807306049
167,50,244.48391950436005
167,381,816.1425385905908
167,193,300.99728013187007
167,16,597.8956466463684
167,215,460.67719629362193
167,191,518.8698601103243
167,108,676.9436841893132
167,321,834.3236231140021
167,35,362.0290712322517
167,320,343.36171500172594
167,135,702.4374021689573
167,208,460.6557386911332
167,62,345.781978490798
167,131,755.6208359739468
167,107,546.8262352073515
167,114,407.10931469594334
167,246,648.6396754620612
167,261,532.0490133829454
167,137,907.2991979376509
167,125,779.6883921957044
167,197,258.49778367829447
129,292,724.5078095994694
129,180,486.09839224529674
129,366,296.63354365588265
129,112,1391.1368675282458
129,142,765.5095204418177
129,33,1027.9096956873639
129,55,1243.2043108030778
129,50,1452.9983646039495
129,51,1016.5886394186292
129,369,379.06508300079156
129,67,856.3378618684055
129,381,1033.6831544188697
129,120,1470.5061913648815
129,105,792.0084367270807
129,16,935.913071827254
129,34,1149.7909269757529
129,215,1358.7560961278714
129,191,1307.3905164712705
129,35,1350.7622346621247
129,320,1242.735554026699
129,208,1396.381752340916
129,323,927.5738423249338
129,355,397.4867673078057
129,279,1323.7774889080663
129,131,1457.4946128348558
129,209,1282.0162469282327
129,107,1614.536700671515
129,348,1096.0175402333603
129,82,394.9729469737962
129,261,1808.506538933315
129,255,499.2150757923152
129,27,1889.5188148950926
129,263,777.422119159129
129,113,933.8337243872668
129,367,258.37090498630363
129,238,813.2967877536469
129,125,827.6591853362872
129,349,730.5098337822086
229,40,1001.2485735040037
229,292,2627.113762164504
229,164,1376.1588980449708
229,340,374.962622108754
229,34,1161.7629878802588
229,16,1981.3536621152666
229,208,2363.3735747718747
229,320,2106.5251364566366
229,243,363.99507791908917
229,355,1858.151935314491
229,62,1754.1095806981236
229,54,1345.0682060693948
229,131,2642.802092153664
229,297,1405.7081047113506
229,347,288.67337944490214
229,246,2462.465295947494
229,82,2199.950921941859
229,352,1104.5879327000657
229,232,1154.724720619115
229,14,1012.4771958212507
229,113,1877.286061323011
229,32,2621.5861350000946
229,362,1372.2017014115308
229,197,2061.410268553297
229,110,4053.3268020101787
229,19,871.8975313280429
229,50,2199.6363026437048
229,18,2655.4483946599985
229,49,619.4303716708158
229,51,1852.224644460081
229,85,186.35477663423205
229,199,2100.965224307165
229,120,688.0795528760746
229,192,1735.558995290856
229,191,2358.10981945058
229,213,1653.7497050861402
229,354,395.99358370184956
229,107,2530.095931489989
229,39,2245.7779748863286
229,27,1233.2754788990324
229,125,1645.4131943448226
229,112,2607.3680584644776
229,288,2445.7277979791797
229,369,1704.7600531958883
229,215,2339.97587490741
229,35,2241.2168600704026
229,135,1348.0692671874956
229,279,936.6398567121481
229,133,1214.011873778244
229,209,2131.408340623285
229,203,1151.3258873325383
229,263,2707.110261665004
229,350,1186.476926458807
229,139,2005.2909859618762
229,180,1636.8110734208158
229,253,1828.3016251952279
229,100,2806.2670410564206
229,381,1379.337657915587
229,342,1411.6342501556323
229,194,2892.0387687839307
229,108,1821.0949946650992
229,324,2825.057228301634
229,262,1736.7203196620865
229,210,1669.4493176678418
229,114,2254.875807849262
229,255,2554.087921077885
229,278,1582.6860280796895
229,211,1349.5895904715644
229,238,1405.8506473612667
325,40,1639.3141635873196
325,71,1651.979597965577
325,253,1137.0562802644085
325,364,523.9731780664367
325,55,1483.1759651113628
325,207,1376.4997280809641
325,49,1985.7673225924646
325,44,929.9554342990103
325,3,1182.443707943191
325,337,1440.5783889532067
325,51,1707.5420305788855
325,36,700.6255775152032
325,284,674.7750985573016
325,342,922.2536756082015
325,34,1584.1196592936778
325,16,1850.672324567228
325,213,394.54971109972814
325,320,1677.344049033674
325,262,1422.3570275890856
325,135,1392.700203630667
325,53,1572.4281928827
325,274,1665.9917521748168
325,279,1537.443080441996
325,83,1665.1931819855401
325,107,1778.3809393509052
325,204,321.43988625705117
325,232,1152.1984778227977
325,27,808.6682026133882
325,113,1792.542988501148
325,211,1295.4473245705435
325,273,786.9200137849157
325,197,1590.3588669071314
364,40,1120.2616601175719
364,71,1130.7099475178068
364,325,523.9731780664367
364,253,856.3949899613208
364,100,3321.7396229748197
364,55,1125.9933060604906
364,50,1332.7848502633094
364,214,404.04748779627835
364,207,1878.4440516111954
364,8,470.2711343054892
364,164,2470.501874083423
364,49,1469.8119883091545
364,51,1325.5093208788599
364,337,1950.4678566512089
364,36,469.3802012281766
364,381,1145.3214451924887
364,78,930.2249714508727
364,290,1436.0251653682749
364,120,1101.6010502812671
364,264,2253.1265093428965
364,34,1078.6221894071182
364,16,1479.9975673864303
364,215,1546.4712771892052
364,213,284.1112463724229
364,108,1426.2308462558462
364,320,1378.404362159464
364,135,921.4417331395745
364,262,1050.8815845822871
364,158,173.80393813948857
364,316,2025.1849250516063
364,279,1015.6873640572742
364,197,1295.6196036669771
364,62,1085.0848266864618
364,83,1278.3869594793955
364,107,1608.8335007692892
364,114,1483.825256256807
364,251,1439.7508524962154
364,352,1240.3981832337736
364,232,646.3178768358372
364,278,1649.910599277214
364,204,749.7050901060232
364,113,1403.9959681783932
364,362,1663.596229462701
364,259,720.80990061632
364,273,276.09828695883425
364,238,1387.449768584438
364,125,1369.8012704505388
364,147,1311.5566911643
5,379,11492.733698751155
5,110,2517.059633513939
5,164,3722.0406473879943
5,18,5895.736130270818
5,102,2262.4788895606225
5,38,6752.741087135456
5,0,3459.849363745076
5,219,2631.1564324960736
5,58,2471.6761733266067
5,46,3831.80468429983
5,59,8032.016023674155
5,186,2444.44968729866
5,267,8323.084729717579
5,199,5915.478182118541
5,156,11554.423272301863
5,120,4478.016454849804
5,343,2590.8563736312276
5,2,4308.826900908661
5,206,3913.361042307562
5,244,1162.735521086999
5,26,2290.4847511574185
5,169,4064.940349978009
5,62,5576.51947377222
5,188,3454.3832286013517
5,31,2781.016902517209
5,103,2260.814750811554
5,293,931.32684400197
5,166,1411.817477619642
5,291,1962.4756262456362
5,93,4549.033224711795
5,148,8100.481763529399
5,283,8824.163682167473
5,125,5344.720142367493
188,110,5927.014355107163
188,5,3454.3832286013517
188,51,6693.247988427373
188,267,11765.360584264503
188,199,6830.674654735856
188,78,5181.950198859541
188,125,6559.115220851769
188,16,6844.084690694281
188,213,5745.572344677838
188,244,2751.116893666281
188,169,2488.3799418064696
188,62,6514.194458638377
188,130,6195.672463123469
188,204,5776.324938685488
188,141,10955.591357086698
188,134,6529.262182640601
188,259,6000.732874733243
365,235,196.73796063619514
365,71,1702.0202003650043
365,292,1020.39519593755
365,341,531.7248516961401
365,366,396.1950936202403
365,142,631.7471227941496
365,288,267.3119299110612
365,100,807.3490950126549
365,33,1346.605247340138
365,363,767.4839177300937
365,164,1506.0823395234788
365,55,1675.6161932923414
365,18,711.938691287106
365,70,2124.28961422163
365,51,1452.4755002899637
365,120,1716.2658586040275
365,143,2143.8380001569753
365,34,1484.5526734863186
365,48,1093.302435837326
365,105,1225.7077400265032
365,343,2625.068629685504
365,324,780.3291091483346
365,194,646.9975773321073
365,208,1831.5145025362083
365,320,1683.3819574746344
365,323,1280.4500494204508
365,355,822.8781647896409
365,170,608.7992544566858
365,62,1672.3881200435808
365,209,1722.5804699377595
365,83,1475.5834226404177
365,107,2046.525437917248
365,82,808.6333061122577
365,261,2245.205594911884
365,278,900.2333359608049
365,27,2256.3740992112125
365,263,1044.762644849907
365,113,1371.1924184801878
365,362,942.4712408330953
365,238,1162.5749977035407
365,125,1240.727067303332
365,349,1039.2150744828743
348,341,862.2050959363683
348,180,1578.076062861278
348,24,3241.0064354434903
348,91,2369.548217121653
348,288,1019.3451447182129
348,33,461.1040857539626
348,8,3153.342551304626
348,18,561.3950324043469
348,129,1096.0175402333603
348,16,1289.7060521477817
348,323,582.0795975917435
348,171,1631.411002533483
348,328,1240.125299269546
348,82,876.4642734559022
348,13,2900.568923712521
348,245,2212.618648172477
348,263,370.8148128977444
348,197,1516.7579859775274
348,349,475.8846138683634
361,318,1457.2189697006088
361,275,873.7648002925339
361,52,797.3972942042378
361,130,398.1040335229589
361,204,7922.13352419506
361,79,498.39948368866044
65,318,1479.243044573962
65,275,837.1180975008898
65,52,871.9458359529619
65,130,359.39260607658247
65,79,523.9565072551937
257,86,2240.0177050991547
257,282,1005.7619158953107
257,177,1168.601085448245
257,127,864.3195414206652
257,267,1850.9882154521429
257,346,654.232016479121
257,248,1300.5562386014233
257,283,791.2104919640318
257,252,1610.755961231906
257,173,840.4728114512207
257,148,1455.5715968051295
257,159,1257.6230619664414
257,150,1553.1722227753353
0,5,3459.849363745076
0,58,3432.4675683237847
0,199,4770.6177706582985
0,2,901.7431578211915
0,206,511.0308871094057
0,62,4466.760557580307
0,125,4560.106288815479
220,106,366.27167846937266
220,216,2749.6149644726906
220,302,2975.2245854030803
220,295,2773.907622445216
220,234,559.8933006671618
220,117,1140.2152236095478
220,266,2808.8146153526413
220,152,1508.6665630522775
220,319,403.85909167472425
220,165,1366.634845721286
220,196,1163.0539307024223
220,296,1667.1554360183611
220,285,1015.3935346717639
220,217,649.3148843481029
220,42,635.849497680687
220,75,939.4396671429681
220,20,951.242965964613
220,156,926.3850086472208
220,47,1380.4683692445012
220,236,1329.383862225822
220,256,2958.632341248613
220,314,2871.7990038088287
220,128,2777.454541629348
220,281,3165.2849876388823
220,56,979.8060721119319
220,23,1563.9843712956545
220,308,2948.0992776340713
220,271,2317.902616315343
220,121,1879.2702398424772
220,189,2440.04580150092
220,190,2809.4140608036546
220,218,1594.2060083908643
220,313,2018.9395749523908
220,88,2306.958625489953
220,223,773.8255328593738
220,272,645.2268137618858
220,28,1245.4837153639755
220,289,1780.6491429477671
220,74,492.1101141474905
220,77,453.9291898919472
220,345,1605.6936863103847
220,270,1072.125948081405
220,94,1436.2565908270815
220,300,2780.0727414066005
31,235,2304.714891908419
31,110,2139.066668833059
31,19,1134.356042412358
31,164,1018.1656115323199
31,5,2781.016902517209
31,239,2618.2575674398586
31,102,1596.7250956175906
31,160,1441.663619119126
31,226,2208.071419912415
31,219,2487.278899550097
31,306,2147.914653986425
31,58,562.9277376413932
31,51,3136.8956030946147
31,221,1107.660666442891
31,186,1286.3815140026697
31,199,3479.032384665464
31,78,3957.4811260736365
31,116,1056.8722222109159
31,120,2216.016880917654
31,192,207.2230841847968
31,264,1440.8491975528066
31,324,2465.731298126911
31,2,4825.878331322145
31,26,1678.2058400577512
31,206,4480.601652514588
31,135,2831.5523489936927
31,62,3184.6768962663396
31,354,2307.4590330408696
31,297,956.6111822286616
31,328,2703.4243150036864
31,22,2127.142309014483
31,14,2931.637664489761
31,103,1821.2868533512024
31,15,237.86531807726195
31,293,2218.3210429191245
31,166,1396.0967507356984
31,291,1463.6345434387495
31,109,2142.4068554404234
31,125,2835.8337648289844
39,229,2245.7779748863286
39,71,1568.8810322434717
39,24,2649.162920955819
39,288,920.3861997422974
39,33,556.118958846422
39,164,2144.741195082162
39,8,2354.351361262207
39,18,677.2083030947788
39,70,2517.3131842348726
39,51,620.1877588515575
39,337,3695.596352553178
39,381,920.4416670134314
39,119,2444.9640771990858
39,193,761.0619418519678
39,64,1960.2588840010053
39,34,1119.1543208585304
39,16,476.68175373919036
39,215,781.6128677910457
39,108,518.9497491325384
39,320,724.1430207042241
39,323,407.2042656812799
39,171,1965.89772492407
39,279,1342.5069050109867
39,9,1679.8667180447208
39,62,870.4859919621572
39,133,1605.5407791931257
39,54,1155.017409644335
39,82,219.92780706640016
39,352,1141.300823307983
39,13,2069.903202253937
39,263,499.4091738887474
39,273,1859.7461535945383
39,238,840.0715159400057
39,125,635.2973672022873
233,110,5082.063167138791
233,363,8664.326787514132
233,239,8842.833331122716
233,184,5442.429291069275
233,46,4691.794199255926
233,267,9069.78307723414
233,199,9777.119892683455
233,120,8342.305633484832
233,41,4329.702065321928
233,244,3095.6641443797225
233,212,4452.465221702851
233,262,9429.098285171312
233,169,3063.603359303817
233,268,5881.588198846557
233,62,9439.881026272671
233,93,5829.1663242427485
233,148,7727.816981947875
233,283,8915.48681835966
233,125,9192.648946365198
233,197,9740.39255238753
230,110,3038.4819653294057
230,363,6558.0793419194215
230,164,6058.855928078453
230,239,7729.171734589294
230,184,3129.4009084717572
230,38,3163.966503707274
230,219,2705.406454256985
230,76,777.0913397630891
230,307,3395.297468099099
230,59,4766.332763529872
230,267,5866.258984557154
230,324,6582.322565341548
230,212,1219.3126499914433
230,22,3022.4153461021665
230,103,3309.8237127009024
230,148,4785.299662972978
230,109,3023.4545445101426
230,283,5856.236944598115
230,125,7878.024122270072
230,197,8507.3944645068
101,104,2986.153861242917
101,371,2423.9212340050526
101,184,1246.6715334423434
101,175,2289.2548143449117
101,307,1444.59790003387
101,59,1699.5704455153457
101,73,1862.3630537207969
101,286,583.3495066562871
101,179,1266.7228453261725
101,66,2324.248033104382
101,370,2333.440356002154
101,84,2052.6154453983904
101,225,1647.647999718478
101,322,2720.549728440365
101,247,2774.8168527143666
101,333,1695.6101389535345
101,212,2210.271217829132
101,81,567.1175858016613
101,303,740.5918906606051
101,140,980.9765136392272
101,146,2721.5189095430624
101,148,1685.2241271862724
101,149,691.048383456745
322,104,302.7646400559706
322,101,2720.549728440365
322,184,1665.5625543738074
322,307,1375.1106319171936
322,66,690.6843969886216
322,358,790.5430663143835
322,346,3720.3520424343233
322,166,8638.250894280856
322,148,3301.032493763938
358,104,633.9297870754466
358,184,2162.34837906681
358,307,1868.2398698324134
358,66,1431.1283301453375
358,322,790.5430663143835
171,379,4167.468791563232
171,112,1383.5858213202223
171,142,2442.5000631557136
171,33,1488.3328003433182
171,18,2140.893477019216
171,117,4173.756881014751
171,50,1816.1159406331867
171,51,2146.4947698838223
171,381,2628.7267244301747
171,156,4491.489056829952
171,199,1893.566060209557
171,47,3871.320001644268
171,16,2036.125728668095
171,215,1651.8428790347325
171,168,4160.107845825823
171,323,1588.3249642815547
171,301,5638.551280735801
171,53,2574.161015834468
171,62,2239.3880970960454
171,131,1346.441120199615
171,209,1860.3557144695526
171,328,2429.2978095538815
171,39,1965.89772492407
171,348,1631.411002533483
171,82,2142.3053133143026
171,13,3205.648806847876
171,263,1781.4585514523142
171,373,4917.838435852203
171,94,5722.66754217277
171,300,5806.959566916728
171,238,2689.7252120664793
171,125,2399.3998774494016
171,197,1933.81131437922
235,366,508.8716985288022
235,365,196.73796063619514
235,142,738.3420423185686
235,100,656.5526304361592
235,288,423.84020194117426
235,164,1401.8257488351387
235,18,887.0478341229416
235,239,1653.0807536445723
235,160,2722.809183485389
235,181,1267.2803299888883
235,136,2216.2124532299495
235,116,1956.4334286577937
235,120,1777.7386328162142
235,192,2156.500209977005
235,16,1555.0717282645512
235,194,671.2776304350715
235,343,2490.488619253231
235,324,641.9191395440406
235,336,1844.9988521742298
235,135,1769.1557699827079
235,170,438.8665430850641
235,62,1834.1149888437667
235,54,944.9892115455556
235,328,979.6842224816007
235,326,2075.934260500371
235,31,2304.714891908419
235,22,3946.795054734054
235,278,1029.4240740764976
235,27,2373.247530821213
235,137,1228.4957397646624
235,245,1889.239373738427
235,351,2911.7370148735927
235,362,1024.3847398338764
235,125,1394.2101480933438
235,197,1919.0728774019292
341,292,793.146685341115
341,366,840.3634099569455
341,365,531.7248516961401
341,142,100.69676640634215
341,288,281.1983250192893
341,164,2033.5443690618793
341,18,390.25999360372657
341,317,1856.5234710454772
341,51,1590.3413019570403
341,143,2674.9636739191337
341,16,1470.773644879659
341,34,1827.8602907629027
341,48,1212.5286730760267
341,194,308.1527272841106
341,215,1782.6607741035937
341,324,837.4792870307595
341,320,1740.0498358193781
341,170,1078.4590244484702
341,133,2466.247081001938
341,348,862.2050959363683
341,82,838.3418156741055
341,263,773.6527208936626
341,245,2117.9719916030826
341,125,1467.4181583574114
341,197,1814.5788188696242
9,40,498.15649799990655
9,71,382.35840086806456
9,55,1092.7795644971973
9,239,556.5174326815678
9,120,354.5533760740601
9,105,1210.6935374282994
9,34,571.7684212950313
9,264,1516.1630206591162
9,213,1000.1137165409825
9,320,1393.0885857474439
9,279,380.6949213941053
9,133,482.8005670292801
9,209,1412.9815956294556
9,203,540.7263042315316
9,83,1131.58069247184
9,107,1791.5006660621
9,39,1679.8667180447208
9,251,1229.959465673281
9,255,2106.2838183458075
9,352,640.7594528444968
9,113,1222.6001787900261
9,350,510.30239509654905
9,147,1038.2574745713769
9,349,2066.2038896342856
174,379,11661.326570613619
174,110,1187.3789047260493
174,164,3968.052523009673
174,102,1745.8572600908385
174,160,1926.5252829033523
174,184,4441.383809486137
174,38,3723.83287586794
174,219,910.8203980205897
174,90,2351.880750668062
174,306,1171.9660532298929
174,76,2388.703806059443
174,46,873.5407065193504
174,87,3655.6111338313367
174,199,6334.063518132704
